Integrated Canine Data Commons (ICDC) Cross Mapping																																	hide	hide	hide	hide	hide	hide																				
ICDC Model (WHAT IS VERSION NUMBER?)									Comparative Oncology Trials Consortium (COTC007B) (WHAT IS VERSION NUMBER?)								National Center for Advancing Translational Sciences (NCATS) (WHAT IS VERSION NUMBER?)								PRE-medical Cancer Immunotherapy Network Canine Trials (PRECINCT V1.0.20180918)								NCI Thesaurus (NCIt)			CDISC CDASH v2.1			CDISC SDTM IG v3.3 SENDIG-AR v1.0											BRIDG v5.3.1								
Node	Property	Element Type	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	Group Name	Element Name	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	Group Name	Element Name	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	Group Name	Element Name	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	NCIt Concept Code	NCIt Preferred Term	NCIt Definition	SDTM Domain	SDTM Variable	SDTM É	Domain	Variable	Variable Label	Type	CodeList	Role	Notes	Core	"Codelist NCIt 
C-Code"	CT Term	"CT NCIt 
C-Code"	Mapping Path	Class	Element	Element Type	Data Type	Cardinality	Description	Review By	"Comments, Issues & Rationale"
prior_surgery		Node																																																"StudySubject > PerformedProcedure WHERE PerformedProcedure.medicalHistoryIndicator = ""true"""	PerformedProcedure		Class			"DEFINITION:
The completed action whose immediate and primary intention is the alteration of the physical or mental condition of the subject, study subject or experimental unit.

EXAMPLE(S):
Procedures may involve the disruption of some body surface (e.g. an incision in a surgical procedure) conservative procedures such as reduction of a luxated joint, including physiotherapy such as chiropractic treatment, massage, balneotherapy, acupuncture, shiatsu, counseling, etc.

OTHER NAME(S):

NOTE(S):
The documented use cases from life sciences are limited to procedure and observations.  Use cases for other kinds of activities in life sciences are needed to support this relationship at the Activity level.  In the next release, this relationship will have to be re-assessed. "	BRIDG	"Q for BRIDG:  should we consider grouping this as a component of a ""document prior treatment"" kind of protocol-planned observation?  Or should it just be a PerfProc with medHistInd = ""true""?"
prior_surgery	anatomical_site_of_surgery	Property																																																"StudySubject > PerformedProcedure.targetAnatomicSiteCode WHERE PerformedProcedure.medicalHistoryIndicator = ""true"""	PerformedProcedure	targetAnatomicSiteCode	Attrib	CD	0..1	"DEFINITION:
A coded value specifying the anatomic location that is the focus of a procedure.

EXAMPLE(S):
Kidney (or a nephrectomy)  

OTHER NAME(S):

NOTE(S):
Multiple contiguous sites within the same organ system may be referenced.

Sources that capture anatomic site and laterality separately should map both to this attribute. For implementation models based on BRIDG where site and laterality are captured separately, you may wish to capture both concepts as a post-coordinated code structure or as multiple code repetitions."		
prior_surgery	crf_id	Property																																																							ICDC team	"Q:  If this node is anchored by a data collection observation activity, then we could associate it to a DocVsn via PerfActRel - not sure if it make sense if each surgery is a separate PerfProc tho - it doesn't seem like the association would work."
prior_surgery	date_of_surgery	Property																																																"StudySubject > PerformedProcedure.dateRange WHERE PerformedProcedure.medicalHistoryIndicator = ""true"""	PerformedActivity	dateRange	Attrib	IVL<TS.DATETIME>	0..1	"DEFINITION:
The date and time span when this activity began and ended.

EXAMPLE(S):
The date and time when a sample is taken from the subject. 

A dose of chemotherapy is given on June 12th starting at 9am and finishing at 12pm.

OTHER NAME(S):

NOTE(S):
Whether administrative or preparatory activities are included in this time frame is up to whoever is defining the activity - this time frame is all that matters when the activity occurred.

The date range is an interval (IVL) data type, meaning it has a beginning (low) and end (high) values. It is also a datetime (TS.DATETIME) data type, meaning the beginning date and the end date can have uncertain values (e.g., a range). For example, if a subject was diagnosed with leukemia sometime in 2009 and that subject had a transplant (substance administration) sometime in 2010. We can surmise that the subject must have had a preparative regimen sometime between those times. Therefore the preparative regimen activity would have a beginning (low) date range of between 2009-01-01 and 2009-12-31; and an ending (high) date range of between 2010-01-01 and 2010-12-31. The precise data type mappings would be:
IVL&lt;TS.DATETIME&gt;.low.uncertainRange.low = 2009-01-01
IVL&lt;TS.DATETIME&gt;.low.uncertainRange.high = 2009-12-31
IVL&lt;TS.DATETIME&gt;.high.uncertainRange.low = 2010-01-01
IVL&lt;TS.DATETIME&gt;.high.uncertainRange.high = 2010-12-31

[Note that times are left out of the example to keep it as simple as possible.]"		
prior_surgery	procedure	Property																																																"StudySubject > PerformedProcedure > DefinedActivity.nameCode WHERE PerformedProcedure.medicalHistoryIndicator = ""true"""	DefinedActivity	nameCode	Attrib	CD	1...1	"DEFINITION:
A coded value specifying the non-unique textual identifier for the activity.

EXAMPLE(S):
CPT4 or SNOMED term for a surgical procedure.

Coded value for a single analytic procedure in a lab test.

The code and text of an individual question on the eligibility checklist of a protocol.

OTHER NAME(S):

NOTE(S):
The textual description of the activity is captured in the complex data type CD."		Note that the path between the Performed- activity and the Defined- activity is direct in the case of a prior event because it's not part of the protocol (i.e. not planned)
prior_surgery	residual_disease	Property																																																"StudySubject > PerformedProcedure > [be commented on by] PerformedObservation > PerformedDiagnosis.value WHERE PerformedProcedure.medicalHistoryIndicator = ""true"" AND PerformedObservation > DefinedObservation.nameCode = ""residual disease"""	PerformedObservationResult	value	Attrib	ANY	1...1	"DEFINITION:
Data or information that is determined by an act of observation.

EXAMPLE(S):
The result of a lab test, physical finding, self-reported symptom.

The adverse event term code.

OTHER NAME(S):

NOTE(S):"	ICDC team	"Q:  What data type is this?  Boolean?
A:  Based on the preferred question text, we're assuming this is a string."
prior_surgery	surgical_finding	Property																																																"StudySubject > PerformedProcedure > [be commended on by] PerformedObservation > PerformedObservationResult.value WHERE PerformedProcedure.medicalHistoryIndicator = ""true"" AND PerformedObservation > DefinedObservation.nameCode = ""surgical finding"""	PerformedObservationResult	value	Attrib	ANY	1...1	"DEFINITION:
Data or information that is determined by an act of observation.

EXAMPLE(S):
The result of a lab test, physical finding, self-reported symptom.

The adverse event term code.

OTHER NAME(S):

NOTE(S):"		This mapping is deferring the question of whether the PerformedObservation is actually planned as part of the protocol - i.e. whether the protocol requires investigators to collect information about prior treatment
prior_surgery	therapeutic_indicator	Property																																																							ICDC team	Q:  What does this really mean?
prior_surgery	at_enrollment > enrollment	Relation																																																"StudySubject > PerformedProcedure > PerformedActivityRelationship WHERE PerformedActivityRelationship > PerformedSubjectMilestone [enrollment] AND PerformedSubjectMilestone > DefinedSubjectMilestone.nameCode = ""enrollment"""	PerformedActivityRelationship		Class			"DEFINITION:
A reference from an activity to another activity or an external document. 

EXAMPLE(S):
An unplanned substance administration occurs as part of a planned encounter.

A planned substance administration occurs as part of an encounter that is different than the one in which it was originally planned.

An unplanned encounter contains a number of activities.

A reference from an observation to a concerning molecular pathology or genetic testing report

OTHER NAME(S):

NOTE(S):
Using this association to represent composition is particularly relevant when one or both of the activities are not planned as the composition relationship can't be established using the normal PlannedCompositionRelationship or DefinedCompositionRelationship."		
prior_therapy		Node																																																"StudySubject > PerformedSubstanceAdministration WHERE PerformedSubstanceAdministration.medicalHistoryIndicator = ""true"""	PerformedSubstanceAdministration		Class			"DEFINITION:
The completed action of applying, introducing or otherwise giving medications or other substances to the subject or experimental unit.

EXAMPLE(S):
An experimental unit who receives methotrexate as part of chemotherapy, radiation therapy.

For a SubstanceAdministration, targetAnatomicSiteCode = coronary artery, approachAnatomicSiteCode = groin, routeOfAdministrationCode = intra-arterial.

OTHER NAME(S):

NOTE(S):"	ICDC team	"Q:  Is it safe to assume that activities collected at this point are medication or could it be other kinds of products or therapies, like exercise, training, etc.?  This mapping assumes the therapy is medication"
prior_therapy	agent_name	Property																																																"StudySubject > PerformedSubstanceAdministration > Product > MaterialName.name WHERE PerformedSubstanceAdministration.medicalHistoryIndicator = ""true"""	MaterialName	name	Attrib	TN	0..1	"DEFINITION:
A non-unique textual identifier for the material.  

EXAMPLE(S):
The therapeutic agent used in a chemotherapy clinical trial.

OTHER NAME(S):

NOTE(S):"		
prior_therapy	agent_units_of_measure	Property																																																"StudySubject > PerformedSubstanceAdministration.periodProductDoseTotal(PQ).unit WHERE PerformedSubstanceAdministration.medicalHistoryIndicator = ""true"""	PerformedSubstanceAdministration	periodProductDoseTotal	Attrib	PQ	0..1	"DEFINITION:
The total of all doses of treatment in a given period of time.

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):
The given period of time is defined in dosePeriodCode.

This attribute, periodProductDoseTotal, is not necessarily derivable since the dose may be provided as a string (in productDoseDescription)."		
prior_therapy	any_therapy	Property																																																							ICDC team	Q:  Need definition
prior_therapy	best_response	Property																																																"StudySubject > PerformedObservation > PerformedClinicalInterpretation.value [best response] WHERE PerformedObservation.medicalHistoryIndicator = ""true"" AND PerformedObservation > [commenting on] PerformedSubstanceAdministration [prior therapy] AND PerformedObservation > DefinedActivity.nameCode = ""best response"""	PerformedObservationResult	value	Attrib	ANY	1...1	"DEFINITION:
Data or information that is determined by an act of observation.

EXAMPLE(S):
The result of a lab test, physical finding, self-reported symptom.

The adverse event term code.

OTHER NAME(S):

NOTE(S):"		
prior_therapy	date_of_first_dose	Property																																																"StudySubject > PerformedSubstanceAdministration.dateRange(IVL<TS.DATETIME>).low WHERE PerformedSubstanceAdministration.medicalHistoryIndicator = ""true"""	PerformedActivity	dateRange	Attrib	IVL<TS.DATETIME>	0..1	"DEFINITION:
The date and time span when this activity began and ended.

EXAMPLE(S):
The date and time when a sample is taken from the subject. 

A dose of chemotherapy is given on June 12th starting at 9am and finishing at 12pm.

OTHER NAME(S):

NOTE(S):
Whether administrative or preparatory activities are included in this time frame is up to whoever is defining the activity - this time frame is all that matters when the activity occurred.

The date range is an interval (IVL) data type, meaning it has a beginning (low) and end (high) values. It is also a datetime (TS.DATETIME) data type, meaning the beginning date and the end date can have uncertain values (e.g., a range). For example, if a subject was diagnosed with leukemia sometime in 2009 and that subject had a transplant (substance administration) sometime in 2010. We can surmise that the subject must have had a preparative regimen sometime between those times. Therefore the preparative regimen activity would have a beginning (low) date range of between 2009-01-01 and 2009-12-31; and an ending (high) date range of between 2010-01-01 and 2010-12-31. The precise data type mappings would be:
IVL&lt;TS.DATETIME&gt;.low.uncertainRange.low = 2009-01-01
IVL&lt;TS.DATETIME&gt;.low.uncertainRange.high = 2009-12-31
IVL&lt;TS.DATETIME&gt;.high.uncertainRange.low = 2010-01-01
IVL&lt;TS.DATETIME&gt;.high.uncertainRange.high = 2010-12-31

[Note that times are left out of the example to keep it as simple as possible.]"		This mapping assumes the round of therapy is represented as a single substance administration record with the start and end dates represented as a range and assumes the therapy would be repeated.
